Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
Guatemala,GTM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,1,1,1.875,2.5,2.619583333,2.816116667,4.485758333,5.02888,5.17063,5.6353625,5.751200833,5.8103425,6.0495125,6.065269167,6.394653333,7.38561,7.763159167,7.8585925,7.821645,7.940846667,7.946495833,7.633944167,7.602630833,7.673304167,7.560028333,8.161555417,8.057770833,7.785418333,7.833605417,7.85681375,7.732233333,7.654815,7.599937083,7.34793875,7.519164583,7.696698333,
Guam,GUM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.738099167,2.000000001,2.000000001,2.000000001,1.988660245,2.087272963,2.106176211,2.226855293,2.355384154,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.812499999,2.999999999,2.999999999,3.831571666,4.251855,4.272416667,9.755833333,10,27.15875,39.53333333,111.8106667,125.0025,126.7304417,138.2902408,141.9891667,140.375,142.4008333,150.5191667,177.995,182.43,187.3208333,190.665,193.8783333,198.3075,199.875,200.1883333,202.3466667,203.6333333,203.95,203.6358333,204.0175,204.3583333,205.3941667,206.4491667,206.5,206.5,206.5,207.7166667,208.5,
High income,HIC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.714300005,5.714300005,5.714300005,5.714300005,5.714300005,5.714300005,5.714300005,5.743158338,6.060600005,6.060600005,6.060600005,5.98041047,5.641416667,5.1465,5.031583333,4.935166667,4.90475,4.662,4.683666667,5.002666666,4.976083333,5.589333333,6.069916667,7.265166667,7.818,7.79075,7.803333333,7.79825,7.806,7.799916667,7.78975,7.771166667,7.740583333,7.735583333,7.728416667,7.735833333,7.734254167,7.742083333,7.745333333,7.7575,7.791166667,7.79875,7.798916667,7.78675,7.788,7.777333333,7.767833333,7.801416667,7.786833333,7.75175,7.769166667,7.784,7.756416667,7.756,7.754083333,7.75175,7.76225,7.79325,7.8385,7.835916667,
Honduras,HND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000009211,2.000000768,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,14.840625,15.476825,16.43705833,17.35249167,18.209725,18.83234167,18.89520833,18.8951,18.90375833,18.8951,18.8951,18.91714167,19.50224951,20.35377917,20.98715833,21.945175,22.83501839,23.48708394,23.90272829,24.50853891,
Heavily indebted poor countries (HIPC),HPC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26329825,3.579148917,5.998011417,5.230756083,5.434161167,6.160582583,6.363285667,7.111742833,8.277666417,8.341541,7.8716825,6.704968833,6.034340667,5.949236917,5.83779325,5.364535667,4.93503975,5.283946417,5.498010583,5.34386975,5.850291833,5.704880167,5.748165417,6.85830375,6.805990167,6.623831,6.27902525,6.622545167,
Haiti,HTI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000018425,5.000008446,5.000004146,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,5,5,5,5,5,5,5,6.034166667,9.801666667,12.8225,15.04,15.10973333,15.70115,16.6545,16.76566667,16.93789167,21.17066667,24.42908333,29.25048333,42.36675833,38.35203333,40.44855,40.40851667,36.86141667,39.10759167,41.19760833,39.7974,40.52282194,41.94972295,43.46278333,45.21598089,50.70642667,63.33581837,64.76968028,68.03175398,88.81496618,
Hungary,HUN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,60,60,60,59.82161667,55.26,48.966225,46.7524,43.97138333,41.57526667,40.96075,37.91135,35.578,32.53228333,34.31429167,36.63055,42.67115,48.04220833,50.1194,45.83215,46.97054167,50.41320833,59.06634167,63.20586667,74.73538333,78.98839167,91.93318333,105.1604583,125.681425,152.6466667,186.7891667,214.4016667,237.1458333,282.1791667,286.49,257.8866667,224.3066667,202.7458333,199.5825,210.39,183.6258333,172.1133333,202.3416667,207.9441667,201.055,225.1041667,223.695,232.6016667,279.3325,281.5233333,274.4333333,270.2116667,290.66,
IBRD only,IBD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,149.5833333,296.2916667,326,362.8333333,391.875,415,415,415,415,415,415,442.0454167,623.0555,626.994,631.7566667,661.42075,909.2648333,1025.944833,1110.58,1282.56,1643.848333,1685.704167,1770.059167,1842.813333,1950.3175,2029.920833,2087.103867,2160.753675,2248.607975,2342.296292,2909.38,10013.6225,7855.15,8421.775,10260.85,9311.191667,8577.133333,8938.85,9704.741667,9159.316667,9141,9698.9625,10389.9375,9090.433333,8770.433333,9386.629167,10461.24,11865.2113,13389.41294,13308.3268,13380.83388,14236.93877,14147.67136,
IDA only,IDX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.362103333,0.416666999,0.416666999,0.416666999,0.410920237,0.400390462,0.408170945,0.42775644,0.452041166,0.556509832,0.573271999,0.521504582,0.472181166,0.430294999,0.497641332,0.572446832,0.659724582,0.751806666,0.779246,0.682197333,0.6119265,0.562170167,0.61117275,0.563177167,0.567015333,0.569774167,0.666756553,0.653426604,0.63366812,0.640958255,0.610836114,0.603823594,0.618056845,0.660930833,0.694655,0.667223333,0.6124725,0.54618,0.549998333,0.543486667,0.499771667,0.54396625,0.641919263,0.647179346,0.624140836,0.633046989,0.639660578,0.607729627,0.654545479,0.740634464,0.776976682,0.74953154,0.78344511,
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,6.359125005,7.500000007,7.500000007,7.500000007,7.500000007,7.491935231,7.594468374,7.742038562,8.101603227,8.375891946,8.960412728,8.738576171,8.192840348,8.125790946,7.862944701,8.658522817,9.455131933,10.09889824,11.36258333,12.36875,12.61083333,12.9615,13.91708333,16.2255,17.5035,22.74243333,25.91808333,30.49329167,31.3737425,32.42707667,35.43317333,36.31328583,41.259365,43.05542833,44.941605,47.18641417,48.61031917,46.58328417,45.31646667,44.099975,45.30700833,41.34853333,43.50518333,48.40526667,45.72581212,46.67046667,53.43723333,58.59784542,61.02951446,64.15194446,67.19531281,65.12156865,68.38946709,70.42034054,
Not classified,INX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.362103333,0.416666999,0.416666999,0.416666999,0.41092022,0.400390462,0.408170945,0.42775644,0.452041166,0.556509832,0.573271999,0.521504582,0.488594874,0.486645277,0.621298067,0.704561636,0.804677923,0.9225535,0.945615,0.743128333,0.672916667,0.6564675,0.705543333,0.604588333,0.6212975,0.587720833,0.677249307,0.668628102,0.623733075,0.625028368,0.659643127,0.702270998,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,75.75000008,75.75000008,75.75000008,75.75000008,75.75000008,75.75000008,75.75000008,75.75000008,75.75000008,75.75000008,75.75000008,75.75000007,75.74997013,68.88604195,67.64134225,67.65494553,70.23906986,70.63373188,70.49203098,70.49203098,70.63184809,78.34684538,83.62267002,86.37873589,90.05143989,91.07358684,78.77878307,71.47743572,68.69976463,72.03223643,68.11237271,67.52173001,65.56784129,1268.078761,1749.173736,1748.350246,1751.186356,1753.345477,1752.285995,1753.35495,1764.856069,1753.985685,6907.034456,8193.887519,8613.989421,8963.958907,9170.942878,9281.151828,9428.528261,9864.302456,10254.17647,10616.30664,12175.54722,18414.44801,25941.66414,29011.49138,30914.85244,33226.29815,40864.32901,42000,
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,935.617835,2144.567214,1950.844448,1902.265334,1902.265334,1902.265334,1902.265334,1902.265334,1902.265334,1902.265334,1902.265334,1922.925374,2002.385579,2002.385583,2002.385586,2002.385586,2002.385586,2002.385586,2002.385586,2002.385586,2002.385586,2002.385586,2002.386294,2002.387389,2002.387228,2002.387212,2002.387212,2002.387245,2002.389773,2002.403407,2002.40491,2002.372703,,1453.416667,1472,1467.416667,1254.567219,1193.083333,1170,1170,1170,1166.166667,1166,1166,1167.333333,1182,1184,1182.75,1182,
Iceland,ISL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.36190475,0.400833333,0.43,0.43,0.43,0.43,0.43,0.441666667,0.621666667,0.88,0.88,0.88,0.882603546,0.901341667,0.999516667,1.53695,1.821716666,1.9887,2.711108333,3.525999999,4.797641666,7.224183332,12.35153333,24.84276667,31.69374167,41.50766667,41.10415833,38.67718333,43.01398333,57.04179167,58.283775,58.99634167,57.54593333,67.60318167,69.94437833,64.69166667,66.5,70.90429083,70.95833333,72.33529333,78.61594667,97.42460333,91.66166667,76.7089825,70.19166667,62.98166667,70.18,64.055,87.94791667,123.6383814,122.2418112,115.9540398,125.082787,122.1791213,116.7673525,131.9187084,120.8115481,106.839572,108.3001763,122.6067736,
Israel,ISR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.00018,0.00018,0.000289999,0.000299999,0.000299999,0.000299999,0.000299999,0.000308333,0.000349999,0.000349999,0.000349999,0.000379166,0.00041798,0.000419469,0.000445153,0.000633615,0.000792557,0.001044546,0.001743537,0.002540637,0.005124292,0.011430575,0.024267,0.056214492,0.293209667,1.178849333,1.487841667,1.594641667,1.598933333,1.916416667,2.016175,2.279108333,2.459083333,2.830083333,3.011055208,3.011291667,3.19165,3.44935,3.800075,4.139716667,4.077333333,4.20565,4.737825,4.554133333,4.481983333,4.4877,4.455808333,4.108082949,3.588021194,3.932335478,3.738975,3.578129306,3.855921825,3.610758333,3.577925,3.886833333,3.840566667,3.599555548,3.590558127,3.564527347,
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,623.9863359,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,620.3592893,583.2175,582.9958333,650.3433333,652.8491667,832.335,882.3883333,848.6633333,830.8616667,856.4475,1136.765,1352.51,1518.848333,1756.960833,1909.439167,1490.81,1296.07,1301.6275,1372.093333,1198.101667,1240.613333,1232.405833,1573.665867,1612.444983,1628.933158,1542.946967,1703.096908,1736.207383,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.724207,0.833334,0.83333375,0.833333,0.83280175,0.76746,0.90909,0.90909,0.90909,0.90909,0.90909,1.413258333,1.764778333,1.781419999,1.781419999,1.781419999,1.932217499,3.942804166,5.558558333,5.477833333,5.486666667,5.488554167,5.744641667,7.184025,12.115875,22.96035,24.94855,33.08593333,35.14211667,37.11955833,35.40446667,36.55,39.04351667,42.9857,45.99625,48.41594167,57.74087375,61.1972,62.28071494,65.74385754,69.19216185,72.75620341,87.89411981,87.19614633,85.8934632,88.74980239,100.3978832,110.9345278,116.9697766,125.0950346,127.9645442,128.8715191,133.3121183,
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357143251,0.328570868,0.322091666,0.319791666,0.331983332,0.329266666,0.305624999,0.300333332,0.297924999,0.330433332,0.352491666,0.363079166,0.384464999,0.394625,0.349965833,0.33845875,0.3742925,0.574575833,0.663711667,0.680865833,0.679818333,0.692850833,0.698764167,0.7003775,0.709,0.709,0.709,0.709,0.709,0.708983174,0.708999833,0.709,0.709,0.709,0.709,0.708999767,0.70966655,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,
Japan,JPN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,350.6776935,303.1725,271.7016667,292.0825,296.7875,296.5525,268.51,210.4416667,219.14,226.7408333,220.5358333,249.0766667,237.5116667,237.5225,238.5358333,168.5198333,144.6375,128.1516667,137.9644167,144.7925,134.7066667,126.6513333,111.1977858,102.2078058,94.05957917,108.7790567,120.9908625,130.9053007,113.906805,107.7654983,121.5289475,125.3880192,115.9334642,108.1925692,110.2182117,116.2993117,117.7535292,103.359494,93.57008909,87.779875,79.80701983,79.79045542,97.59565828,105.944781,121.0440257,108.7929,112.1661411,110.4231793,109.0096659,
Kazakhstan,KAZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.53833333,60.95,67.30333333,75.4375,78.30333333,119.5233333,142.1333333,146.7358333,153.2791667,149.5758333,136.035,132.88,126.0894306,122.5541667,120.2991667,147.4966667,147.355,146.6208333,149.1125,152.1291667,179.1916667,221.7283333,342.16,326.0010227,344.7058333,382.7473106,
Kenya,KEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142859998,7.142859999,7.001191666,7.142859999,7.343193332,8.367144999,8.276560832,7.729383332,7.475309166,7.420187499,9.047498333,10.922325,13.31151667,14.413875,16.43211667,16.22574167,16.45449167,17.7471,20.57246667,22.91476667,27.50786667,32.21683333,58.00133333,56.050575,51.42983333,57.11486667,58.73184167,60.3667,70.32621667,76.17554167,78.563195,78.74914167,75.93556944,79.17387606,75.55410945,72.10083502,67.31666667,69.17583333,77.35083333,79.23333333,88.81166667,84.53,86.12333333,87.9225,98.17916667,101.5041667,103.4104462,101.301574,101.9912984,
Kyrgyz Republic,KGZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.84168333,10.82188333,12.80955833,17.36249167,20.83756667,39.00773333,47.70383333,48.37795833,46.93706667,43.648375,42.64994167,41.01182051,40.15289995,37.31625681,36.57459167,42.90410833,45.9642614,46.14390132,47.00447914,48.43805901,53.65405831,64.46210827,69.91406583,68.86666786,68.84032033,69.78934918,
Cambodia,KHM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,35,35,35,35,35,35,35,35,35,43.55833333,55.54,75.82166667,162.25,244.9166667,,,,,,,,,,,,,,,,,426.25,718.3333333,1266.583333,2689,2545.25,2450.833333,2624.083333,2946.25,3744.416667,3807.833333,3840.75,3916.333333,3912.083333,3973.333333,4016.25,4092.5,4103.25,4056.166667,4054.166667,4139.333333,4184.916667,4058.5,4033,4027.25,4037.5,4067.75,4058.694579,4050.579986,4051.1669,4061.148963,
Kiribati,KIR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.882670259,0.838697807,0.704113908,0.696665869,0.763871249,0.818284082,0.901824999,0.873659249,0.894640916,0.878244332,0.870214582,0.985862832,1.110014999,1.139519166,1.431895,1.495974166,1.42818,1.279908333,1.264596667,1.281056667,1.283755833,1.361648333,1.47056,1.367750833,1.3490325,1.277863333,1.34738,1.591828333,1.54995,1.724826667,1.9334425,1.8405625,1.541914167,1.3597525,1.309473333,1.327973441,1.1950725,1.192178333,1.28218881,1.090159486,0.969463201,0.965801031,1.035843097,1.109363293,1.331090262,1.345213976,1.304758077,1.338412146,1.438506544,
St. Kitts and Nevis,KNA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.761908334,2.000000001,2.000000001,2.000000001,1.974872733,1.921278149,1.959219236,2.053232409,2.169795832,2.614670833,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,
"Korea, Rep.",KOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,63.125,124.7916667,130,130,213.8466667,266.4008333,271.3375,270.5166667,276.645,288.1608333,310.5558333,347.1475,392.8941667,398.3216667,404.4725,484,484,484,484,484,607.4325,681.0283333,731.0841667,775.7483333,805.9758333,870.02,881.4541667,822.5675,731.4683333,671.4558333,707.7641667,733.3533333,780.6508333,802.6708333,803.4458333,771.2733333,804.4533333,951.2891667,1401.436667,1188.816667,1130.9575,1290.994583,1251.088333,1191.614167,1145.319167,1024.116667,954.7905158,929.2572617,1102.046667,1276.93,1156.060988,1108.292125,1126.470826,1094.852917,1052.960833,1131.1575,1160.433435,1130.424621,1100.5,1165.3575,
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.356097714,0.328948798,0.296572316,0.293151416,0.290032332,0.292387416,0.286565999,0.275052749,0.276366082,0.270297416,0.278785332,0.287910999,0.291476666,0.296061916,0.30075325,0.290594667,0.27866325,0.27902925,0.293779417,0.288455,0.284268577,0.293222667,0.3018386,0.296870315,0.298447721,0.299408563,0.303348835,0.30475564,0.304414667,0.306751583,0.306681667,0.303914252,0.298011521,0.2947,0.292,0.290176225,0.284213958,0.268828367,0.287785417,0.286606592,0.275978944,0.279935558,0.283589442,0.284567142,0.300852025,0.302137441,0.303349758,0.301956494,0.303611163,
Latin America & Caribbean (excluding high income),LAC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,80.00015473,80.00015473,80.00015473,80.00015473,240.0004642,240.0004642,240.0004642,240.0004642,240.0004642,240.0004642,240.0004642,240.0004642,510.0009864,600.0011604,600.0011604,725.0014022,429.1672679,199.9999947,333.3333244,367.4999902,9.999999733,21.66666609,34.99999907,34.99999907,34.99999907,54.99999853,94.99999746,187.499995,400.3749893,591.4999842,707.7499811,702.0833146,716.0833142,716.2499809,717.6666475,804.6908201,921.0216667,1259.979167,3298.333333,7102.025,7887.643333,8954.583333,10056.33333,10569.0375,10585.375,10655.16667,10153.62408,9602.728818,8740.181403,8511.351163,8254.16303,8029.262555,8006.582032,7833.22999,8042.42157,8127.610598,8124.366756,8244.843189,8401.334766,8679.409093,
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.169349999,3.078616666,3.009041666,3.097291666,3.073658332,3.071849999,3.130749999,3.204516666,3.156824999,3.254583332,3.268983332,3.227733332,3.050716666,2.610399999,2.327758332,2.301983332,2.871591666,3.068958332,2.955374999,3.242749999,3.436108332,4.313874999,4.743533332,4.528166666,6.511091666,16.417025,38.36991667,224.5963333,409.23,496.6891667,695.0891667,928.2275,1712.790833,1741.363333,1680.073333,1621.413333,1571.444167,1539.45,1516.131667,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,
Liberia,LBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.71936402,46.43872805,46.43872805,46.43872805,46.43872805,46.43872805,46.43872805,46.43872805,46.43872805,46.43872805,46.43872807,46.43872809,46.43872809,46.43872809,46.43872809,46.43872809,46.43872809,46.43872809,46.43872809,46.43872809,46.43872809,49.83833333,46.8375,50.57,41.5075,41.9025,40.9025,48.59190899,61.75416667,59.37883333,54.90583333,57.09583333,58.01333333,61.27222222,63.2075,68.28666667,71.40333333,72.22666667,73.51477208,77.52,83.8925,86.18836657,94.42724359,112.7066667,144.0555758,186.4297446,
Libya,LBY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.356325749,0.328946999,0.300025999,0.296050999,0.296050999,0.296050999,0.296050999,0.296050999,0.296050999,0.296050749,0.296051749,0.296052999,0.296052999,0.296053,0.296053,0.315395803,0.297028644,0.285766199,0.299601656,0.28317719,0.280728317,0.281553354,0.304370219,0.34836821,0.418144934,0.436799769,0.460866115,0.467574437,0.463810769,0.512189613,0.605064254,1.270679174,1.292944128,1.304966144,1.308384824,1.313571625,1.262644868,1.223562393,1.253534489,1.26678941,1.224152495,1.261659638,1.271691821,1.272402067,1.38120986,1.390368679,1.393820011,1.364966667,1.398262897,
St. Lucia,LCA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.761908334,2.000000001,2.000000001,2.000000001,1.974872733,1.921278149,1.959219236,2.053232409,2.169795832,2.614670833,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,
Latin America & Caribbean,LCN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.861105837,5.952370005,5.952370005,5.952370005,5.934948621,5.970317182,6.402499999,6.650749999,7.007166666,8.411999999,8.872833333,15.61066667,15.57183333,16.53441667,19.24575,20.81225,23.52858333,25.43816667,27.16258333,28.01733333,29.44475,31.80675,36.04708333,40.06291667,41.3715,43.829625,48.3221675,49.41514167,51.25158917,55.27144417,58.994605,64.45011833,70.63545,77.00511667,89.38301333,95.662065,96.52095083,101.1944575,100.4980517,103.9144458,110.6232333,108.3337627,114.9447833,113.0644804,110.5652079,127.6033535,129.0690309,130.5646852,135.8569128,145.5816675,152.4464139,162.4648587,178.744925,
Lower middle income,LMC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.715216916,0.768725237,0.693959098,0.679477004,0.739507755,0.869565218,0.869565218,0.869565218,0.842022602,0.778833737,0.877578943,1.085815833,1.1141,1.4752775,2.228674999,2.285031666,2.036033333,2.2734675,2.6226775,2.587320833,2.761315,2.852014167,3.267741583,3.550798333,3.627085,4.299349167,4.607961667,5.528284167,6.109484167,6.939828333,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,10.85265557,12.75893088,14.70961089,13.32380142,13.23392647,14.44842705,
Late-demographic dividend,LTE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
